tabela,variavel,descricao,primeiro_ano,ultimo_ano,status_coleta,anos_nao_coletados,comparabilidade_preliminar,categoria,notas_importantes
Escola,IN_MATERIAL_PED_ETNICO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais pedagógicos para a educação das relações étnico-raciais,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_MATERIAL_PED_CAMPO,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Materiais pedagógicos para a educação do campo,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_MATERIAL_PED_BIL_SURDOS,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação bilíngue de surdos",2023.0,2025.0,Coleta iniciada em 2023,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_PED_AGRICOLA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Equipamentos e instrumentos para atividades em área de horta, plantio e/ou produção agrícola",2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_PED_QUILOMBOLA,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação escolar quilombola",2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_PED_EDU_ESP,"Instrumentos, materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino aprendizagem - Materiais pedagógicos para a educação especial",2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_PED_NENHUM,Instrumentos e materiais socioculturais e/ou pedagógicos em uso na escola para o desenvolvimento de atividades de ensino e aprendizagem - Nenhum,2021.0,2025.0,Coleta iniciada em 2021,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_ESP_QUILOMBOLA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Quilombolas,2007.0,2018.0,Descontinuada após 2018,"2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_ESP_INDIGENA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Indígena,2007.0,2018.0,Descontinuada após 2018,"2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_MATERIAL_ESP_NAO_UTILIZA,Materiais didáticos específicos para atendimento à diversidade sociocultural - Não utiliza,2007.0,2018.0,Descontinuada após 2018,"2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUCACAO_INDIGENA,Escola Indígena,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,"0 - Não
1 - Sim",
Escola,TP_INDIGENA_LINGUA,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,"1 - Somente em Língua Indígena
2 - Somente em Língua Portuguesa
3 - Em Língua Indígena e em Língua Portuguesa
 - não aplicável (aplicável apenas para Escola Indígena)",
Escola,CO_LINGUA_INDIGENA_1,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 1,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,De 2007 a 2018: Apenas uma Língua Indígena
Escola,CO_LINGUA_INDIGENA_2,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 2,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,,
Escola,CO_LINGUA_INDIGENA_3,Escola Indígena - Língua em que o ensino é ministrado (apenas para escola indígena) - Língua Indígena - Código da língua Indígena 3,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,,
Escola,IN_BRASIL_ALFABETIZADO,Escola cede espaço para turmas do Programa Brasil Alfabetizado,2012.0,2018.0,Coleta contínua de 2012 a 2018,"2007, 2008, 2009, 2010, 2011, 2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_FINAL_SEMANA,Escola abre aos finais de semana para a comunidade,2012.0,2018.0,Coleta contínua de 2012 a 2018,"2007, 2008, 2009, 2010, 2011, 2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EXAME_SELECAO,A escola faz exame de seleção para ingresso de seus alunos (avaliação por prova e/ou análise curricular),2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
9 - Não informado",
Escola,IN_RESERVA_PPI,"Reserva de vagas por sistema de cotas para grupos específicos de alunos - Autodeclarado preto, pardo ou indígena (PPI)",2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_RESERVA_RENDA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Condição de Renda,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_RESERVA_PUBLICA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Oriundo de escola pública,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_RESERVA_PCD,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Pessoa com deficiência (PCD),2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_RESERVA_OUTROS,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Outros grupos,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_RESERVA_NENHUMA,Reserva de vagas por sistema de cotas para grupos específicos de alunos - Sem reservas de vagas para sistema de cotas (ampla concorrência),2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
 - Não aplicável para escolas que não fazem exame de seleção",
Escola,IN_REDES_SOCIAIS,A escola possui site ou blog ou página em redes sociais para comunicação institucional,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
9 - Não informado",
Escola,IN_ESPACO_ATIVIDADE,A escola compartilha espaços para atividades de integração escola-comunidade,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
9 - Não informado",
Escola,IN_ESPACO_EQUIPAMENTO,A escola usa espaços e equipamentos do entorno escolar para atividades regulares com os alunos,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
9 - Não informado",
Escola,IN_ORGAO_ASS_PAIS,Órgãos colegiados em funcionamento na escola - Associação de Pais,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_ORGAO_ASS_PAIS_MESTRES,Órgãos colegiados em funcionamento na escola - Associação de Pais e Mestres,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_ORGAO_CONSELHO_ESCOLAR,Órgãos colegiados em funcionamento na escola - Conselho Escolar,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_ORGAO_GREMIO_ESTUDANTIL,Órgãos colegiados em funcionamento na escola - Grêmio Estudantil,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_ORGAO_OUTROS,Órgãos colegiados em funcionamento na escola - Outros,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,IN_ORGAO_NENHUM,Órgãos colegiados em funcionamento na escola - Não há órgãos colegiados em funcionamento,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim","Em 2019:
Existe adicionalmente a categoria ""9 - Não informado""."
Escola,TP_PROPOSTA_PEDAGOGICA,O projeto político pedagógico ou a proposta pedagógica da escola (conforme art. 12 da LDB) foi atualizado nos últimos 12 meses até a data de referência,2019.0,2025.0,Coleta iniciada em 2019,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",Comparável apenas no período de coleta,"0 - Não
1 - Sim
2 - A escola não possui projeto político pedagógico/proposta pedagógica
9 - Não informado",
Escola,IN_EDUC_AMBIENTAL,A escola desenvolve ações na área de educação ambiental?,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_CONTEUDO,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como conteúdo dos componentes/campos de experiências presentes no currículo,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_CURRICULAR,"Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como um componente curricular especial, específico, flexível ou eletivo",2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_EIXO,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Como um eixo estruturante do currículo,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_EVENTOS,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Em eventos,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_PROJETOS,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Em projetos transversais ou interdisciplinares,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_EDUC_AMB_NENHUMA,Informe de qual(quais) forma(s) a educação ambiental é desenvolvida na escola: Nenhuma das opções listadas,2024.0,2025.0,Coleta iniciada em 2024,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,TP_AEE,Atendimento Educacional Especializado (AEE),2009.0,2025.0,Coleta iniciada em 2009,"2007, 2008",Comparável apenas no período de coleta,"0 - Não oferece
1 - Não exclusivamente
2 - Exclusivamente",
Escola,TP_ATIVIDADE_COMPLEMENTAR,Atividade Complementar,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,"0 - Não oferece
1 - Não exclusivamente
2 - Exclusivamente",
Escola,TP_ITINERARIO_FORMATIVO,Itinerário formativo,2022.0,2025.0,Coleta iniciada em 2022,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",Comparável apenas no período de coleta,"0 - Não oferece
1 - Não exclusivamente
2 - Exclusivamente",Ver nota sobre a não divulgação dos resultados em 2022: https://download.inep.gov.br/areas_de_atuacao/nota_informativa_censo_escolar_2022.pdf
Escola,IN_ITINERARIO_APROFUNDAMENTO,"Escola oferece turma de Itinerário formativo de aprofundamento (IFA) - Percursos educacionais estruturados de livre escolha dos estudantes, que permite aos educandos o aprofundamento de suas aprendizagens e de seu desenvolvimento em uma ou em mais áreas do conhecimento. Deve realizar-se por meio da oferta de projetos interdisciplinares e integradores, organizados com ênfase nos componentes curriculares que compõem a(s) área(s) de conhecimento eleitas, de modo a ampliar o diálogo entre as dimensões teóricas e práticas dos conteúdos, a consideração e valorização da diversidade territorial e cultural do Brasil e as escolhas estabelecidas na proposta pedagógica de cada unidade escolar.",2025.0,2025.0,Coleta iniciada em 2025,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",Comparável apenas no período de coleta,"0 - Não
1 - Sim",
Escola,IN_ITINERARIO_TECN_PROF,"Escola oferece turma de itinerário de formação técnica e profissional (IFTP) - É o percurso educacional destinado à educação profissional de nível médio, desenvolvido preferencialmente com oferta integrada ou concomitante intercomplementar, de modo integrado à Formação Geral Básica, observando a indissociabilidade entre a preparação para o mundo do trabalho, a preparação para a cidadania e a preparação para a continuidade dos estudos em nível superior.",2022.0,2025.0,Coleta iniciada em 2022,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021",Comparável apenas no período de coleta,"0 - Não
1 - Sim",Ver nota sobre a não divulgação dos resultados em 2022: https://download.inep.gov.br/areas_de_atuacao/nota_informativa_censo_escolar_2022.pdf
